entity_id,entity_type,entity_name,registration_id,state,district,village,latitude,longitude,season_year,crop_season,record_created_year,is_historical,landholding_size_ha,farmer_category,irrigation_type,tenure_type,farm_area_ha,sugarcane_variety,sowing_month,harvest_month,yield_tonnes,yield_per_ha,mill_id,cane_supplied_tonnes,recovery_rate_percent,FRP_rate,SAP_rate,payment_due_amount,payment_received_amount,payment_delay_days,residue_type,residue_quantity_tonnes,disposal_method,RMA_id,estimated_CO2e_avoided,estimated_gross_income,estimated_net_income,average_loan_amount_region,repayment_rate_region,subsidy_presence,data_source_name,data_source_type,data_collection_method,data_confidence_level,last_known_publication_year
FARM_UP_MEERUT_2019_20,Farm,Sugarcane District Aggregate Proxy (Meerut),,Uttar Pradesh,Meerut,,,,2019-20,Annual,2026,True,,,,,,,,,11020000.0,85.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_UP_KHERI_2020_21,Farm,Sugarcane District Aggregate Proxy (Kheri),,Uttar Pradesh,Kheri,,,,2020-21,Annual,2026,True,,,,,,,,,21450000.0,82.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_UP_BIJNOR_2020_21,Farm,Sugarcane District Aggregate Proxy (Bijnor),,Uttar Pradesh,Bijnor,,,,2020-21,Annual,2026,True,,,,,,,,,17520000.0,84.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_UP_MUZAFFARNAGAR_2020_21,Farm,Sugarcane District Aggregate Proxy (Muzaffarnagar),,Uttar Pradesh,Muzaffarnagar,,,,2020-21,Annual,2026,True,,,,,,,,,15780000.0,88.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_UP_SHAHJAHANPUR_2020_21,Farm,Sugarcane District Aggregate Proxy (Shahjahanpur),,Uttar Pradesh,Shahjahanpur,,,,2020-21,Annual,2026,True,,,,,,,,,12260000.0,80.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_UP_MEERUT_2020_21,Farm,Sugarcane District Aggregate Proxy (Meerut),,Uttar Pradesh,Meerut,,,,2020-21,Annual,2026,True,,,,,,,,,11290000.0,85.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_UP_BAREILLY_2020_21,Farm,Sugarcane District Aggregate Proxy (Bareilly),,Uttar Pradesh,Bareilly,,,,2020-21,Annual,2026,True,,,,,,,,,10140000.0,81.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_UP_KHERI_2021_22,Farm,Sugarcane District Aggregate Proxy (Kheri),,Uttar Pradesh,Kheri,,,,2021-22,Annual,2026,True,,,,,,,,,21690000.0,83.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_BIJNOR_2021_22,Farm,Sugarcane District Aggregate Proxy (Bijnor),,Uttar Pradesh,Bijnor,,,,2021-22,Annual,2026,True,,,,,,,,,17680000.0,85.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_MUZAFFARNAGAR_2021_22,Farm,Sugarcane District Aggregate Proxy (Muzaffarnagar),,Uttar Pradesh,Muzaffarnagar,,,,2021-22,Annual,2026,True,,,,,,,,,15920000.0,88.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_SHAHJAHANPUR_2021_22,Farm,Sugarcane District Aggregate Proxy (Shahjahanpur),,Uttar Pradesh,Shahjahanpur,,,,2021-22,Annual,2026,True,,,,,,,,,12410000.0,81.5,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_MEERUT_2021_22,Farm,Sugarcane District Aggregate Proxy (Meerut),,Uttar Pradesh,Meerut,,,,2021-22,Annual,2026,True,,,,,,,,,11430000.0,86.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_BAREILLY_2021_22,Farm,Sugarcane District Aggregate Proxy (Bareilly),,Uttar Pradesh,Bareilly,,,,2021-22,Annual,2026,True,,,,,,,,,10290000.0,82.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_MORADABAD_2021_22,Farm,Sugarcane District Aggregate Proxy (Moradabad),,Uttar Pradesh,Moradabad,,,,2021-22,Annual,2026,True,,,,,,,,,9850000.0,84.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_UP_KHERI_2022_23,Farm,Sugarcane District Aggregate Proxy (Kheri),,Uttar Pradesh,Kheri,,,,2022-23,Annual,2026,True,,,,,,,,,21850000.0,83.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_BIJNOR_2022_23,Farm,Sugarcane District Aggregate Proxy (Bijnor),,Uttar Pradesh,Bijnor,,,,2022-23,Annual,2026,True,,,,,,,,,17840000.0,85.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_MUZAFFARNAGAR_2022_23,Farm,Sugarcane District Aggregate Proxy (Muzaffarnagar),,Uttar Pradesh,Muzaffarnagar,,,,2022-23,Annual,2026,True,,,,,,,,,16090000.0,89.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_SHAHJAHANPUR_2022_23,Farm,Sugarcane District Aggregate Proxy (Shahjahanpur),,Uttar Pradesh,Shahjahanpur,,,,2022-23,Annual,2026,True,,,,,,,,,12570000.0,82.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_MEERUT_2022_23,Farm,Sugarcane District Aggregate Proxy (Meerut),,Uttar Pradesh,Meerut,,,,2022-23,Annual,2026,True,,,,,,,,,11580000.0,86.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_BAREILLY_2022_23,Farm,Sugarcane District Aggregate Proxy (Bareilly),,Uttar Pradesh,Bareilly,,,,2022-23,Annual,2026,True,,,,,,,,,10430000.0,82.5,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_MORADABAD_2022_23,Farm,Sugarcane District Aggregate Proxy (Moradabad),,Uttar Pradesh,Moradabad,,,,2022-23,Annual,2026,True,,,,,,,,,9980000.0,84.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_SAHARANPUR_2022_23,Farm,Sugarcane District Aggregate Proxy (Saharanpur),,Uttar Pradesh,Saharanpur,,,,2022-23,Annual,2026,True,,,,,,,,,9450000.0,85.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2023.0
FARM_UP_KHERI_2023_24,Farm,Sugarcane District Aggregate Proxy (Kheri),,Uttar Pradesh,Kheri,,,,2023-24,Annual,2026,True,,,,,,,,,21980000.0,84.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_BIJNOR_2023_24,Farm,Sugarcane District Aggregate Proxy (Bijnor),,Uttar Pradesh,Bijnor,,,,2023-24,Annual,2026,True,,,,,,,,,17960000.0,86.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_MUZAFFARNAGAR_2023_24,Farm,Sugarcane District Aggregate Proxy (Muzaffarnagar),,Uttar Pradesh,Muzaffarnagar,,,,2023-24,Annual,2026,True,,,,,,,,,16230000.0,89.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_SHAHJAHANPUR_2023_24,Farm,Sugarcane District Aggregate Proxy (Shahjahanpur),,Uttar Pradesh,Shahjahanpur,,,,2023-24,Annual,2026,True,,,,,,,,,12690000.0,82.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_MEERUT_2023_24,Farm,Sugarcane District Aggregate Proxy (Meerut),,Uttar Pradesh,Meerut,,,,2023-24,Annual,2026,True,,,,,,,,,11720000.0,87.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_BAREILLY_2023_24,Farm,Sugarcane District Aggregate Proxy (Bareilly),,Uttar Pradesh,Bareilly,,,,2023-24,Annual,2026,True,,,,,,,,,10560000.0,82.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_MORADABAD_2023_24,Farm,Sugarcane District Aggregate Proxy (Moradabad),,Uttar Pradesh,Moradabad,,,,2023-24,Annual,2026,True,,,,,,,,,10090000.0,85.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_SAHARANPUR_2023_24,Farm,Sugarcane District Aggregate Proxy (Saharanpur),,Uttar Pradesh,Saharanpur,,,,2023-24,Annual,2026,True,,,,,,,,,9580000.0,85.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_RAMPUR_2023_24,Farm,Sugarcane District Aggregate Proxy (Rampur),,Uttar Pradesh,Rampur,,,,2023-24,Annual,2026,True,,,,,,,,,9210000.0,84.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2024.0
FARM_UP_KHERI_2024_25,Farm,Sugarcane District Aggregate Proxy (Kheri),,Uttar Pradesh,Kheri,,,,2024-25,Annual,2026,True,,,,,,,,,22120000.0,84.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_BIJNOR_2024_25,Farm,Sugarcane District Aggregate Proxy (Bijnor),,Uttar Pradesh,Bijnor,,,,2024-25,Annual,2026,True,,,,,,,,,18100000.0,86.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_MUZAFFARNAGAR_2024_25,Farm,Sugarcane District Aggregate Proxy (Muzaffarnagar),,Uttar Pradesh,Muzaffarnagar,,,,2024-25,Annual,2026,True,,,,,,,,,16380000.0,90.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_SHAHJAHANPUR_2024_25,Farm,Sugarcane District Aggregate Proxy (Shahjahanpur),,Uttar Pradesh,Shahjahanpur,,,,2024-25,Annual,2026,True,,,,,,,,,12810000.0,82.8,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_MEERUT_2024_25,Farm,Sugarcane District Aggregate Proxy (Meerut),,Uttar Pradesh,Meerut,,,,2024-25,Annual,2026,True,,,,,,,,,11860000.0,87.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_BAREILLY_2024_25,Farm,Sugarcane District Aggregate Proxy (Bareilly),,Uttar Pradesh,Bareilly,,,,2024-25,Annual,2026,True,,,,,,,,,10690000.0,83.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_MORADABAD_2024_25,Farm,Sugarcane District Aggregate Proxy (Moradabad),,Uttar Pradesh,Moradabad,,,,2024-25,Annual,2026,True,,,,,,,,,10220000.0,85.5,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_SAHARANPUR_2024_25,Farm,Sugarcane District Aggregate Proxy (Saharanpur),,Uttar Pradesh,Saharanpur,,,,2024-25,Annual,2026,True,,,,,,,,,9720000.0,85.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_RAMPUR_2024_25,Farm,Sugarcane District Aggregate Proxy (Rampur),,Uttar Pradesh,Rampur,,,,2024-25,Annual,2026,True,,,,,,,,,9350000.0,84.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_UP_PILIBHIT_2024_25,Farm,Sugarcane District Aggregate Proxy (Pilibhit),,Uttar Pradesh,Pilibhit,,,,2024-25,Annual,2026,True,,,,,,,,,9010000.0,83.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2025.0
FARM_MH_KOLHAPUR_2018_19,Farm,Sugarcane District Aggregate Proxy (Kolhapur),,Maharashtra,Kolhapur,,,,2018-19,Annual,2026,True,,,,,,,,,10450000.0,92.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_SANGLI_2018_19,Farm,Sugarcane District Aggregate Proxy (Sangli),,Maharashtra,Sangli,,,,2018-19,Annual,2026,True,,,,,,,,,9850000.0,90.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_SATARA_2018_19,Farm,Sugarcane District Aggregate Proxy (Satara),,Maharashtra,Satara,,,,2018-19,Annual,2026,True,,,,,,,,,8120000.0,88.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_AHMEDNAGAR_2018_19,Farm,Sugarcane District Aggregate Proxy (Ahmednagar),,Maharashtra,Ahmednagar,,,,2018-19,Annual,2026,True,,,,,,,,,7650000.0,86.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_SOLAPUR_2018_19,Farm,Sugarcane District Aggregate Proxy (Solapur),,Maharashtra,Solapur,,,,2018-19,Annual,2026,True,,,,,,,,,6920000.0,85.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_PUNE_2018_19,Farm,Sugarcane District Aggregate Proxy (Pune),,Maharashtra,Pune,,,,2018-19,Annual,2026,True,,,,,,,,,6480000.0,84.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_NANDED_2018_19,Farm,Sugarcane District Aggregate Proxy (Nanded),,Maharashtra,Nanded,,,,2018-19,Annual,2026,True,,,,,,,,,5980000.0,83.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_AURANGABAD_2018_19,Farm,Sugarcane District Aggregate Proxy (Aurangabad),,Maharashtra,Aurangabad,,,,2018-19,Annual,2026,True,,,,,,,,,5620000.0,82.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2019.0
FARM_MH_KOLHAPUR_2019_20,Farm,Sugarcane District Aggregate Proxy (Kolhapur),,Maharashtra,Kolhapur,,,,2019-20,Annual,2026,True,,,,,,,,,10520000.0,92.4,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_SANGLI_2019_20,Farm,Sugarcane District Aggregate Proxy (Sangli),,Maharashtra,Sangli,,,,2019-20,Annual,2026,True,,,,,,,,,9930000.0,90.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_SATARA_2019_20,Farm,Sugarcane District Aggregate Proxy (Satara),,Maharashtra,Satara,,,,2019-20,Annual,2026,True,,,,,,,,,8200000.0,89.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_AHMEDNAGAR_2019_20,Farm,Sugarcane District Aggregate Proxy (Ahmednagar),,Maharashtra,Ahmednagar,,,,2019-20,Annual,2026,True,,,,,,,,,7720000.0,87.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_SOLAPUR_2019_20,Farm,Sugarcane District Aggregate Proxy (Solapur),,Maharashtra,Solapur,,,,2019-20,Annual,2026,True,,,,,,,,,6980000.0,85.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_PUNE_2019_20,Farm,Sugarcane District Aggregate Proxy (Pune),,Maharashtra,Pune,,,,2019-20,Annual,2026,True,,,,,,,,,6550000.0,84.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_NANDED_2019_20,Farm,Sugarcane District Aggregate Proxy (Nanded),,Maharashtra,Nanded,,,,2019-20,Annual,2026,True,,,,,,,,,6050000.0,83.5,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_AURANGABAD_2019_20,Farm,Sugarcane District Aggregate Proxy (Aurangabad),,Maharashtra,Aurangabad,,,,2019-20,Annual,2026,True,,,,,,,,,5690000.0,82.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_BEED_2019_20,Farm,Sugarcane District Aggregate Proxy (Beed),,Maharashtra,Beed,,,,2019-20,Annual,2026,True,,,,,,,,,5410000.0,81.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2020.0
FARM_MH_KOLHAPUR_2020_21,Farm,Sugarcane District Aggregate Proxy (Kolhapur),,Maharashtra,Kolhapur,,,,2020-21,Annual,2026,True,,,,,,,,,10380000.0,91.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_SANGLI_2020_21,Farm,Sugarcane District Aggregate Proxy (Sangli),,Maharashtra,Sangli,,,,2020-21,Annual,2026,True,,,,,,,,,9740000.0,89.8,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_SATARA_2020_21,Farm,Sugarcane District Aggregate Proxy (Satara),,Maharashtra,Satara,,,,2020-21,Annual,2026,True,,,,,,,,,8010000.0,88.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_AHMEDNAGAR_2020_21,Farm,Sugarcane District Aggregate Proxy (Ahmednagar),,Maharashtra,Ahmednagar,,,,2020-21,Annual,2026,True,,,,,,,,,7480000.0,86.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_SOLAPUR_2020_21,Farm,Sugarcane District Aggregate Proxy (Solapur),,Maharashtra,Solapur,,,,2020-21,Annual,2026,True,,,,,,,,,6750000.0,84.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_PUNE_2020_21,Farm,Sugarcane District Aggregate Proxy (Pune),,Maharashtra,Pune,,,,2020-21,Annual,2026,True,,,,,,,,,6320000.0,83.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_NANDED_2020_21,Farm,Sugarcane District Aggregate Proxy (Nanded),,Maharashtra,Nanded,,,,2020-21,Annual,2026,True,,,,,,,,,5870000.0,82.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_AURANGABAD_2020_21,Farm,Sugarcane District Aggregate Proxy (Aurangabad),,Maharashtra,Aurangabad,,,,2020-21,Annual,2026,True,,,,,,,,,5480000.0,81.8,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_BEED_2020_21,Farm,Sugarcane District Aggregate Proxy (Beed),,Maharashtra,Beed,,,,2020-21,Annual,2026,True,,,,,,,,,5190000.0,80.9,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_JALGAON_2020_21,Farm,Sugarcane District Aggregate Proxy (Jalgaon),,Maharashtra,Jalgaon,,,,2020-21,Annual,2026,True,,,,,,,,,4960000.0,81.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2021.0
FARM_MH_KOLHAPUR_2021_22,Farm,Sugarcane District Aggregate Proxy (Kolhapur),,Maharashtra,Kolhapur,,,,2021-22,Annual,2026,True,,,,,,,,,10490000.0,92.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_SANGLI_2021_22,Farm,Sugarcane District Aggregate Proxy (Sangli),,Maharashtra,Sangli,,,,2021-22,Annual,2026,True,,,,,,,,,9810000.0,90.2,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_SATARA_2021_22,Farm,Sugarcane District Aggregate Proxy (Satara),,Maharashtra,Satara,,,,2021-22,Annual,2026,True,,,,,,,,,8090000.0,88.5,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_AHMEDNAGAR_2021_22,Farm,Sugarcane District Aggregate Proxy (Ahmednagar),,Maharashtra,Ahmednagar,,,,2021-22,Annual,2026,True,,,,,,,,,7560000.0,86.7,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_SOLAPUR_2021_22,Farm,Sugarcane District Aggregate Proxy (Solapur),,Maharashtra,Solapur,,,,2021-22,Annual,2026,True,,,,,,,,,6840000.0,85.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_PUNE_2021_22,Farm,Sugarcane District Aggregate Proxy (Pune),,Maharashtra,Pune,,,,2021-22,Annual,2026,True,,,,,,,,,6400000.0,84.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_NANDED_2021_22,Farm,Sugarcane District Aggregate Proxy (Nanded),,Maharashtra,Nanded,,,,2021-22,Annual,2026,True,,,,,,,,,5950000.0,83.0,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_AURANGABAD_2021_22,Farm,Sugarcane District Aggregate Proxy (Aurangabad),,Maharashtra,Aurangabad,,,,2021-22,Annual,2026,True,,,,,,,,,5560000.0,82.1,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_BEED_2021_22,Farm,Sugarcane District Aggregate Proxy (Beed),,Maharashtra,Beed,,,,2021-22,Annual,2026,True,,,,,,,,,5270000.0,81.3,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_JALGAON_2021_22,Farm,Sugarcane District Aggregate Proxy (Jalgaon),,Maharashtra,Jalgaon,,,,2021-22,Annual,2026,True,,,,,,,,,5040000.0,81.6,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
FARM_MH_OSMANABAD_2021_22,Farm,Sugarcane District Aggregate Proxy (Osmanabad),,Maharashtra,Osmanabad,,,,2021-22,Annual,2026,True,,,,,,,,,4890000.0,80.8,,,,,,,,,,,,,,,,,,,Directorate of Sugarcane Development (DAC&FW) Sugarcane Ready Reckoner,Secondary,Statistical Compilation,High,2022.0
